image_url1,image_url2,image_url3,image_url4,text1,text2,text3
http://www.umiacs.umd.edu/~yzyang/riddles/bud_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bud_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bud_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bud_4.png,bud,dandelion,hydrangea blooms
http://www.umiacs.umd.edu/~yzyang/riddles/buffalo_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/buffalo_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/buffalo_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/buffalo_4.png,buffalo,wild boar,ponds waterfalls
http://www.umiacs.umd.edu/~yzyang/riddles/buffet_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/buffet_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/buffet_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/buffet_4.png,buffet,pizza parlor,dessert buffets
http://www.umiacs.umd.edu/~yzyang/riddles/bug_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bug_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bug_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bug_4.png,bug,spider,hummingbird nest
http://www.umiacs.umd.edu/~yzyang/riddles/builder_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/builder_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/builder_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/builder_4.png,builder,zebrawood,tile carpentry sheetrock
http://www.umiacs.umd.edu/~yzyang/riddles/building_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/building_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/building_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/building_4.png,building,dollhouse,tile carpentry sheetrock
http://www.umiacs.umd.edu/~yzyang/riddles/bulk_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bulk_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bulk_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bulk_4.png,bulk,fleet land,Chiclone buffets Illinois
http://www.umiacs.umd.edu/~yzyang/riddles/bull_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bull_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bull_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bull_4.png,bull,mountain lion,Australopithecus sediba appears
http://www.umiacs.umd.edu/~yzyang/riddles/bulldog_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bulldog_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bulldog_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bulldog_4.png,bulldog,puppy,loves belly rubs
http://www.umiacs.umd.edu/~yzyang/riddles/bullet_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bullet_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bullet_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bullet_4.png,bullet,bleed,MookieTheCat
http://www.umiacs.umd.edu/~yzyang/riddles/bulletin_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bulletin_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bulletin_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bulletin_4.png,bulletin,bulletin,Halozyme Therapeutics Reports
http://www.umiacs.umd.edu/~yzyang/riddles/bully_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bully_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bully_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bully_4.png,bully,bad boy,horribly horribly deranged
http://www.umiacs.umd.edu/~yzyang/riddles/bump_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bump_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bump_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bump_4.png,bump,spit image,Chiclone buffets Illinois
http://www.umiacs.umd.edu/~yzyang/riddles/bumper_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bumper_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bumper_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bumper_4.png,bumper,large car,MookieTheCat
http://www.umiacs.umd.edu/~yzyang/riddles/bun_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bun_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bun_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bun_4.png,bun,unsweetened bake chocolate,juicy hamburger
http://www.umiacs.umd.edu/~yzyang/riddles/bunch_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bunch_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bunch_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bunch_4.png,bunch,petunia,Coneflowers
http://www.umiacs.umd.edu/~yzyang/riddles/bunkbed_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bunkbed_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bunkbed_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bunkbed_4.png,bunkbed,canopy bed,sunporch
http://www.umiacs.umd.edu/~yzyang/riddles/bunny_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bunny_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bunny_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bunny_4.png,bunny,pet dog,loves belly rubs
http://www.umiacs.umd.edu/~yzyang/riddles/buoyant_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/buoyant_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/buoyant_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/buoyant_4.png,buoyant,steam,Lightning flickered
http://www.umiacs.umd.edu/~yzyang/riddles/burden_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/burden_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/burden_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/burden_4.png,burden,unmarried thing,MookieTheCat
http://www.umiacs.umd.edu/~yzyang/riddles/burglar_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/burglar_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/burglar_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/burglar_4.png,burglar,gamble house,tile carpentry sheetrock
http://www.umiacs.umd.edu/~yzyang/riddles/burglary_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/burglary_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/burglary_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/burglary_4.png,burglary,straw man,tile carpentry sheetrock
http://www.umiacs.umd.edu/~yzyang/riddles/burgle_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/burgle_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/burgle_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/burgle_4.png,burgle,back garden,tile carpentry sheetrock
http://www.umiacs.umd.edu/~yzyang/riddles/burn_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/burn_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/burn_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/burn_4.png,burn,radiation sign,Thick smoke obscured
http://www.umiacs.umd.edu/~yzyang/riddles/burnout_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/burnout_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/burnout_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/burnout_4.png,burnout,extreme sport,Chiclone buffets Illinois
http://www.umiacs.umd.edu/~yzyang/riddles/burrow_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/burrow_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/burrow_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/burrow_4.png,burrow,groundhog,hummingbird nest
http://www.umiacs.umd.edu/~yzyang/riddles/burst_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/burst_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/burst_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/burst_4.png,burst,little gem arborvitae,resembling flower petals
http://www.umiacs.umd.edu/~yzyang/riddles/bus_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bus_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bus_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bus_4.png,bus,bus,MookieTheCat
http://www.umiacs.umd.edu/~yzyang/riddles/bush_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bush_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bush_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bush_4.png,bush,spinifex,perennials shrubs trees
http://www.umiacs.umd.edu/~yzyang/riddles/business_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/business_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/business_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/business_4.png,business,community build,MookieTheCat
http://www.umiacs.umd.edu/~yzyang/riddles/bust_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bust_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bust_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bust_4.png,bust,fall down,viral McSween
http://www.umiacs.umd.edu/~yzyang/riddles/busy_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/busy_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/busy_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/busy_4.png,busy,low middle class,tile carpentry sheetrock
http://www.umiacs.umd.edu/~yzyang/riddles/butcher_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/butcher_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/butcher_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/butcher_4.png,butcher,meat cleaver,soup salads sandwiches
http://www.umiacs.umd.edu/~yzyang/riddles/butt_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/butt_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/butt_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/butt_4.png,butt,good guy,screwball ruse
http://www.umiacs.umd.edu/~yzyang/riddles/butter_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/butter_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/butter_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/butter_4.png,butter,unsweetened bake chocolate,baked custard
http://www.umiacs.umd.edu/~yzyang/riddles/butterfly_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/butterfly_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/butterfly_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/butterfly_4.png,butterfly,blue whale,resembling flower petals
http://www.umiacs.umd.edu/~yzyang/riddles/button_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/button_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/button_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/button_4.png,button,infinity symbol,tactile keypad
http://www.umiacs.umd.edu/~yzyang/riddles/buy_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/buy_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/buy_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/buy_4.png,buy,gamble house,SFIO Quote Chart
http://www.umiacs.umd.edu/~yzyang/riddles/buzz_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/buzz_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/buzz_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/buzz_4.png,buzz,just in time,viral McSween
http://www.umiacs.umd.edu/~yzyang/riddles/cab_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/cab_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/cab_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/cab_4.png,cab,van,MookieTheCat
http://www.umiacs.umd.edu/~yzyang/riddles/cabaret_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/cabaret_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/cabaret_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/cabaret_4.png,cabaret,triptych,Venetian painters
http://www.umiacs.umd.edu/~yzyang/riddles/cabbage_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/cabbage_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/cabbage_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/cabbage_4.png,cabbage,asparagus,Roasted garlic
http://www.umiacs.umd.edu/~yzyang/riddles/cabin_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/cabin_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/cabin_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/cabin_4.png,cabin,cabin,oak kitchen cabinets
http://www.umiacs.umd.edu/~yzyang/riddles/cabinet_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/cabinet_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/cabinet_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/cabinet_4.png,cabinet,front room,marble floorings
http://www.umiacs.umd.edu/~yzyang/riddles/cable-2_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/cable-2_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/cable-2_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/cable-2_4.png,cable-2,banana foster,tile carpentry sheetrock
http://www.umiacs.umd.edu/~yzyang/riddles/cable_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/cable_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/cable_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/cable_4.png,cable,banana tree,Lightning flickered
http://www.umiacs.umd.edu/~yzyang/riddles/cactus_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/cactus_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/cactus_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/cactus_4.png,cactus,croton,ferny foliage
http://www.umiacs.umd.edu/~yzyang/riddles/cadillac_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/cadillac_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/cadillac_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/cadillac_4.png,cadillac,suv,Peugeot SR1
http://www.umiacs.umd.edu/~yzyang/riddles/caesar_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/caesar_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/caesar_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/caesar_4.png,caesar,salad,congealed salad
http://www.umiacs.umd.edu/~yzyang/riddles/caffeine_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/caffeine_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/caffeine_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/caffeine_4.png,caffeine,espresso,Nonalcoholic beverages
http://www.umiacs.umd.edu/~yzyang/riddles/caftan_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/caftan_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/caftan_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/caftan_4.png,caftan,romper,jeans unbuttoned
http://www.umiacs.umd.edu/~yzyang/riddles/cage_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/cage_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/cage_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/cage_4.png,cage,palm tree,clerestories
http://www.umiacs.umd.edu/~yzyang/riddles/cake_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/cake_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/cake_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/cake_4.png,cake,sweet pea,flowerets
http://www.umiacs.umd.edu/~yzyang/riddles/calcium_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/calcium_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/calcium_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/calcium_4.png,calcium,oatmeal,crunchy salty
http://www.umiacs.umd.edu/~yzyang/riddles/calendar_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/calendar_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/calendar_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/calendar_4.png,calendar,colophon,SFIO Quote Chart
http://www.umiacs.umd.edu/~yzyang/riddles/calender_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/calender_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/calender_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/calender_4.png,calender,poster color,crayon pencil
http://www.umiacs.umd.edu/~yzyang/riddles/calf_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/calf_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/calf_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/calf_4.png,calf,bottlenose dolphin,Diving kayaking trekking
http://www.umiacs.umd.edu/~yzyang/riddles/calico_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/calico_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/calico_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/calico_4.png,calico,cattleya,resembling flower petals
http://www.umiacs.umd.edu/~yzyang/riddles/calm_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/calm_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/calm_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/calm_4.png,calm,cool air,Pacgen Reports
http://www.umiacs.umd.edu/~yzyang/riddles/camel_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/camel_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/camel_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/camel_4.png,camel,superstition mountain,mountainscape
http://www.umiacs.umd.edu/~yzyang/riddles/camera_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/camera_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/camera_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/camera_4.png,camera,camera,LCD viewfinder
http://www.umiacs.umd.edu/~yzyang/riddles/campaign_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/campaign_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/campaign_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/campaign_4.png,campaign,after image,viral McSween
http://www.umiacs.umd.edu/~yzyang/riddles/campfire_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/campfire_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/campfire_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/campfire_4.png,campfire,redwood tree,Diving kayaking trekking
http://www.umiacs.umd.edu/~yzyang/riddles/camping_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/camping_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/camping_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/camping_4.png,camping,park bench,camping hiking canoeing
http://www.umiacs.umd.edu/~yzyang/riddles/campsite_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/campsite_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/campsite_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/campsite_4.png,campsite,train dog,Diving kayaking trekking
http://www.umiacs.umd.edu/~yzyang/riddles/campus_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/campus_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/campus_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/campus_4.png,campus,town house,camping hiking canoeing
http://www.umiacs.umd.edu/~yzyang/riddles/can_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/can_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/can_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/can_4.png,can,drink can,Remove ramekins
http://www.umiacs.umd.edu/~yzyang/riddles/cancel_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/cancel_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/cancel_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/cancel_4.png,cancel,sign out,Chiclone buffets Illinois
http://www.umiacs.umd.edu/~yzyang/riddles/candle_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/candle_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/candle_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/candle_4.png,candle,unsweetened bake chocolate,resembling flower petals
http://www.umiacs.umd.edu/~yzyang/riddles/cane_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/cane_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/cane_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/cane_4.png,cane,bamboo,wood graining
http://www.umiacs.umd.edu/~yzyang/riddles/canine_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/canine_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/canine_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/canine_4.png,canine,puppy,Doggie daycare
http://www.umiacs.umd.edu/~yzyang/riddles/cannon_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/cannon_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/cannon_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/cannon_4.png,cannon,diorama,moat drawbridge
http://www.umiacs.umd.edu/~yzyang/riddles/canoe_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/canoe_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/canoe_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/canoe_4.png,canoe,aqua,painting sculpture printmaking
http://www.umiacs.umd.edu/~yzyang/riddles/canopy_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/canopy_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/canopy_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/canopy_4.png,canopy,pine tree,grassy meadows
http://www.umiacs.umd.edu/~yzyang/riddles/canteen_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/canteen_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/canteen_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/canteen_4.png,canteen,pizza parlor,soup salads sandwiches
http://www.umiacs.umd.edu/~yzyang/riddles/canvas-2_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/canvas-2_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/canvas-2_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/canvas-2_4.png,canvas-2,collage,charcoal pastels
http://www.umiacs.umd.edu/~yzyang/riddles/canvas_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/canvas_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/canvas_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/canvas_4.png,canvas,watercolor,tile carpentry sheetrock
http://www.umiacs.umd.edu/~yzyang/riddles/capable_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/capable_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/capable_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/capable_4.png,capable,masculine thing,By Laurelle Gilbert
http://www.umiacs.umd.edu/~yzyang/riddles/cape_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/cape_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/cape_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/cape_4.png,cape,liatris,mountainscape
http://www.umiacs.umd.edu/~yzyang/riddles/caper_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/caper_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/caper_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/caper_4.png,caper,fella,Featuring disc jockeys
http://www.umiacs.umd.edu/~yzyang/riddles/capital_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/capital_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/capital_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/capital_4.png,capital,government build,Amboise tomb
http://www.umiacs.umd.edu/~yzyang/riddles/capsule_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/capsule_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/capsule_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/capsule_4.png,capsule,pea pod,resembling flower petals
http://www.umiacs.umd.edu/~yzyang/riddles/captain_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/captain_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/captain_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/captain_4.png,captain,person group,By Laurelle Gilbert
http://www.umiacs.umd.edu/~yzyang/riddles/capture_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/capture_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/capture_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/capture_4.png,capture,rotoscope,viral McSween
http://www.umiacs.umd.edu/~yzyang/riddles/car_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/car_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/car_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/car_4.png,car,tire,tile carpentry sheetrock
http://www.umiacs.umd.edu/~yzyang/riddles/caramel_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/caramel_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/caramel_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/caramel_4.png,caramel,toffee,caramelized sweetness
http://www.umiacs.umd.edu/~yzyang/riddles/caravan_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/caravan_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/caravan_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/caravan_4.png,caravan,trailer truck,barns outbuildings
http://www.umiacs.umd.edu/~yzyang/riddles/carbs_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/carbs_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/carbs_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/carbs_4.png,carbs,snack,salads smoothies
http://www.umiacs.umd.edu/~yzyang/riddles/card_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/card_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/card_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/card_4.png,card,card game,symbol UBSH
http://www.umiacs.umd.edu/~yzyang/riddles/cardigan_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/cardigan_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/cardigan_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/cardigan_4.png,cardigan,waistcoat,jeans unbuttoned
http://www.umiacs.umd.edu/~yzyang/riddles/cardinal_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/cardinal_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/cardinal_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/cardinal_4.png,cardinal,religious icon,overtly feminine
http://www.umiacs.umd.edu/~yzyang/riddles/care_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/care_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/care_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/care_4.png,care,have child,unconditional Cam Newton
http://www.umiacs.umd.edu/~yzyang/riddles/careful_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/careful_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/careful_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/careful_4.png,careful,one head,horribly horribly deranged
http://www.umiacs.umd.edu/~yzyang/riddles/caress_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/caress_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/caress_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/caress_4.png,caress,smell flower,Giggle giggle
