image_url1,image_url2,image_url3,image_url4,text1,text2,text3,text4
http://www.umiacs.umd.edu/~yzyang/riddles/aperture_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/aperture_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/aperture_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/aperture_4.png,aperture,refract telescope,LCD viewfinder,dust mote
http://www.umiacs.umd.edu/~yzyang/riddles/app_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/app_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/app_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/app_4.png,app,visualizer,Bluetooth dongle,viral McSween
http://www.umiacs.umd.edu/~yzyang/riddles/apparel_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/apparel_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/apparel_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/apparel_4.png,apparel,interior designer,knit beanies,marble floorings
http://www.umiacs.umd.edu/~yzyang/riddles/appendix_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/appendix_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/appendix_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/appendix_4.png,appendix,cuboid bone,hairclip,Artificial retina
http://www.umiacs.umd.edu/~yzyang/riddles/applaud_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/applaud_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/applaud_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/applaud_4.png,applaud,make them happy,fur cape,unconditional Cam Newton
http://www.umiacs.umd.edu/~yzyang/riddles/apple_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/apple_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/apple_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/apple_4.png,apple,apple pie,apple wedges,boysenberry pie
http://www.umiacs.umd.edu/~yzyang/riddles/apply_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/apply_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/apply_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/apply_4.png,apply,you get wet,eyeliner pencil,MookieTheCat
http://www.umiacs.umd.edu/~yzyang/riddles/approval_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/approval_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/approval_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/approval_4.png,approval,government relate entity,Minnie Mouse ears,Halozyme Therapeutics Reports
http://www.umiacs.umd.edu/~yzyang/riddles/apricot_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/apricot_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/apricot_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/apricot_4.png,apricot,pear,cinnamon apple,apricot flavors
http://www.umiacs.umd.edu/~yzyang/riddles/april_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/april_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/april_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/april_4.png,april,emoticon,hankerchief,Mylo ilikemusic
http://www.umiacs.umd.edu/~yzyang/riddles/apron_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/apron_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/apron_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/apron_4.png,apron,sandy beach,gingham apron,tile carpentry sheetrock
http://www.umiacs.umd.edu/~yzyang/riddles/aquarium_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/aquarium_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/aquarium_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/aquarium_4.png,aquarium,greenland shark,goldfish pond,Commerson dolphins
http://www.umiacs.umd.edu/~yzyang/riddles/aqueduct_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/aqueduct_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/aqueduct_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/aqueduct_4.png,aqueduct,concrete canyon,railroad underpass,gushing waterfalls
http://www.umiacs.umd.edu/~yzyang/riddles/arcade_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/arcade_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/arcade_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/arcade_4.png,arcade,balconied,library,airy atrium
http://www.umiacs.umd.edu/~yzyang/riddles/arch-2_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/arch-2_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/arch-2_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/arch-2_4.png,arch-2,tall structure,arched doorway,Thick smoke obscured
http://www.umiacs.umd.edu/~yzyang/riddles/arch_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/arch_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/arch_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/arch_4.png,arch,swing bridge,arch,oversized skylight
http://www.umiacs.umd.edu/~yzyang/riddles/arched_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/arched_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/arched_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/arched_4.png,arched,staircase,medieval monastery,sloping ceilings
http://www.umiacs.umd.edu/~yzyang/riddles/archer_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/archer_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/archer_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/archer_4.png,archer,wicker man,fletching,bicyclist stuntman
http://www.umiacs.umd.edu/~yzyang/riddles/archive_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/archive_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/archive_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/archive_4.png,archive,visual information source,files,SFIO Quote Chart
http://www.umiacs.umd.edu/~yzyang/riddles/arena_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/arena_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/arena_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/arena_4.png,arena,nightscape,moat drawbridge,clerestories
http://www.umiacs.umd.edu/~yzyang/riddles/argument_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/argument_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/argument_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/argument_4.png,argument,unmarried thing,burp cloth,horribly horribly deranged
http://www.umiacs.umd.edu/~yzyang/riddles/arm_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/arm_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/arm_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/arm_4.png,arm,cross one's finger,neck gaiter,MookieTheCat
http://www.umiacs.umd.edu/~yzyang/riddles/armor_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/armor_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/armor_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/armor_4.png,armor,little penguin,snail shell,Pomarede
http://www.umiacs.umd.edu/~yzyang/riddles/army_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/army_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/army_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/army_4.png,army,as anything,rusted iron,resembling flower petals
http://www.umiacs.umd.edu/~yzyang/riddles/aroma_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/aroma_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/aroma_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/aroma_4.png,aroma,osmanthus,caramelly,lavender scent
http://www.umiacs.umd.edu/~yzyang/riddles/arrange_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/arrange_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/arrange_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/arrange_4.png,arrange,geometrical plane figure,crate,garlands wreaths
http://www.umiacs.umd.edu/~yzyang/riddles/arrest_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/arrest_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/arrest_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/arrest_4.png,arrest,girl talk,hooded gray sweatshirt,MookieTheCat
http://www.umiacs.umd.edu/~yzyang/riddles/arrested_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/arrested_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/arrested_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/arrested_4.png,arrested,straw man,black hooded sweater,Nanette Maxim
http://www.umiacs.umd.edu/~yzyang/riddles/arrivals_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/arrivals_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/arrivals_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/arrivals_4.png,arrivals,display case,Scrub potatoes,MookieTheCat
http://www.umiacs.umd.edu/~yzyang/riddles/arrow_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/arrow_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/arrow_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/arrow_4.png,arrow,pictogram,fletching,screwball ruse
http://www.umiacs.umd.edu/~yzyang/riddles/art_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/art_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/art_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/art_4.png,art,jazz poetry,beaded embroidery,tile carpentry sheetrock
http://www.umiacs.umd.edu/~yzyang/riddles/artery_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/artery_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/artery_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/artery_4.png,artery,scan electron microscope,curved beak,Pomarede
http://www.umiacs.umd.edu/~yzyang/riddles/article_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/article_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/article_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/article_4.png,article,math book,magnifying mirror,MookieTheCat
http://www.umiacs.umd.edu/~yzyang/riddles/artist_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/artist_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/artist_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/artist_4.png,artist,abstract art,Scrabble tile,tile carpentry sheetrock
http://www.umiacs.umd.edu/~yzyang/riddles/ascent_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/ascent_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/ascent_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/ascent_4.png,ascent,rocky mountain,alpine,alpenglow
http://www.umiacs.umd.edu/~yzyang/riddles/ashamed_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/ashamed_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/ashamed_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/ashamed_4.png,ashamed,love yourself,burp cloth,MookieTheCat
http://www.umiacs.umd.edu/~yzyang/riddles/asia_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/asia_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/asia_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/asia_4.png,asia,embarcadero,chedi,Pudong skyline
http://www.umiacs.umd.edu/~yzyang/riddles/asleep_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/asleep_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/asleep_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/asleep_4.png,asleep,love seat,blankey,Relaxing laughing talking
http://www.umiacs.umd.edu/~yzyang/riddles/asp_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/asp_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/asp_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/asp_4.png,asp,tiger snake,rattail,marble floorings
http://www.umiacs.umd.edu/~yzyang/riddles/aspire_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/aspire_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/aspire_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/aspire_4.png,aspire,unmarried thing,Backboards everywhere kids,romp Pouch thinks
http://www.umiacs.umd.edu/~yzyang/riddles/assemble_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/assemble_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/assemble_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/assemble_4.png,assemble,paint picture,Crushed bulldozers,tile carpentry sheetrock
http://www.umiacs.umd.edu/~yzyang/riddles/assembly_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/assembly_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/assembly_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/assembly_4.png,assembly,sex worker,dremel,MookieTheCat
http://www.umiacs.umd.edu/~yzyang/riddles/athens_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/athens_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/athens_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/athens_4.png,athens,renaissance latin,chedi,neo Byzantine
http://www.umiacs.umd.edu/~yzyang/riddles/athlete_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/athlete_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/athlete_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/athlete_4.png,athlete,individual sport,dumbells,romp Pouch thinks
http://www.umiacs.umd.edu/~yzyang/riddles/atlantic_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/atlantic_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/atlantic_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/atlantic_4.png,atlantic,atlantic ocean,mangrove islands,breathtaking vista
http://www.umiacs.umd.edu/~yzyang/riddles/atlas_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/atlas_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/atlas_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/atlas_4.png,atlas,picture dictionary,loupe,terra cotta busts
http://www.umiacs.umd.edu/~yzyang/riddles/atom_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/atom_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/atom_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/atom_4.png,atom,pixel art,ice awls,Pomarede
http://www.umiacs.umd.edu/~yzyang/riddles/attach_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/attach_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/attach_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/attach_4.png,attach,plumb tool,rubberbands,Causes horizontal
http://www.umiacs.umd.edu/~yzyang/riddles/attack_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/attack_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/attack_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/attack_4.png,attack,bengal fox,hyena,screwball ruse
http://www.umiacs.umd.edu/~yzyang/riddles/attract_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/attract_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/attract_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/attract_4.png,attract,make picture,pheasant feather,vulnerable Frangipane
http://www.umiacs.umd.edu/~yzyang/riddles/audio_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/audio_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/audio_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/audio_4.png,audio,visual communication,Masking tape,endoscopic surgical navigation
http://www.umiacs.umd.edu/~yzyang/riddles/aura_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/aura_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/aura_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/aura_4.png,aura,imaginativeness,glitter snowflakes,Lanky brooding Superman
http://www.umiacs.umd.edu/~yzyang/riddles/author_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/author_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/author_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/author_4.png,author,candiru,mahg,By Laurelle Gilbert
http://www.umiacs.umd.edu/~yzyang/riddles/autumn_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/autumn_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/autumn_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/autumn_4.png,autumn,summer solstice,damask pattern,ephemerals
http://www.umiacs.umd.edu/~yzyang/riddles/avenue_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/avenue_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/avenue_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/avenue_4.png,avenue,grove,street,breathtaking vista
http://www.umiacs.umd.edu/~yzyang/riddles/aviator_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/aviator_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/aviator_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/aviator_4.png,aviator,art movie,shearling jacket,Lanky brooding Superman
http://www.umiacs.umd.edu/~yzyang/riddles/avocado_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/avocado_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/avocado_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/avocado_4.png,avocado,avocado,zucchini eggplant,pureed cauliflower
http://www.umiacs.umd.edu/~yzyang/riddles/avoid_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/avoid_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/avoid_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/avoid_4.png,avoid,prepare some food,Backboards everywhere kids,MookieTheCat
http://www.umiacs.umd.edu/~yzyang/riddles/awake_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/awake_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/awake_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/awake_4.png,awake,tiredness,bandaged stump,Safiya Godlas
http://www.umiacs.umd.edu/~yzyang/riddles/award_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/award_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/award_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/award_4.png,award,art school,napkin holder,MookieTheCat
http://www.umiacs.umd.edu/~yzyang/riddles/awesome_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/awesome_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/awesome_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/awesome_4.png,awesome,loch ness,Backboards everywhere kids,gorgeous sunsets
http://www.umiacs.umd.edu/~yzyang/riddles/awoke_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/awoke_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/awoke_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/awoke_4.png,awoke,father day,bedframe,Natasha Richardson mourned
http://www.umiacs.umd.edu/~yzyang/riddles/baboon_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/baboon_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/baboon_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/baboon_4.png,baboon,squirrel monkey,baboon,brown hyena
http://www.umiacs.umd.edu/~yzyang/riddles/baby_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/baby_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/baby_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/baby_4.png,baby,baby cat,fluffy chicks,Puppies kittens
http://www.umiacs.umd.edu/~yzyang/riddles/back_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/back_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/back_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/back_4.png,back,pick up woman,neck gaiter,horribly horribly deranged
http://www.umiacs.umd.edu/~yzyang/riddles/backbone_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/backbone_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/backbone_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/backbone_4.png,backbone,hard maple,braided rope,tile carpentry sheetrock
http://www.umiacs.umd.edu/~yzyang/riddles/backpack_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/backpack_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/backpack_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/backpack_4.png,backpack,camera lucida,trouser waistband,romp Pouch thinks
http://www.umiacs.umd.edu/~yzyang/riddles/backyard_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/backyard_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/backyard_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/backyard_4.png,backyard,small house,flagstone patio,garden
http://www.umiacs.umd.edu/~yzyang/riddles/bacteria_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bacteria_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bacteria_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bacteria_4.png,bacteria,texture map,insect larva,acrylics oils watercolors
http://www.umiacs.umd.edu/~yzyang/riddles/badge_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/badge_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/badge_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/badge_4.png,badge,poster color,biker jacket,Darrell Greer NNSL
http://www.umiacs.umd.edu/~yzyang/riddles/bag_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bag_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bag_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bag_4.png,bag,wicker man,ziploc bag,pastel colored pencil
http://www.umiacs.umd.edu/~yzyang/riddles/bagel_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bagel_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bagel_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bagel_4.png,bagel,cupcake,bagel,banana muffin
http://www.umiacs.umd.edu/~yzyang/riddles/baggage_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/baggage_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/baggage_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/baggage_4.png,baggage,baggage carousel,lug wrench,Safiya Godlas
http://www.umiacs.umd.edu/~yzyang/riddles/bagpipes_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bagpipes_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bagpipes_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bagpipes_4.png,bagpipes,pyrography,bearskins,TEXOMA Water
http://www.umiacs.umd.edu/~yzyang/riddles/bait_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bait_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bait_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bait_4.png,bait,mackerel sky,ocean sunfish,tile carpentry sheetrock
http://www.umiacs.umd.edu/~yzyang/riddles/bake-2_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bake-2_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bake-2_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bake-2_4.png,bake-2,cook book,meringue cookies,Pour melted butter
